DATAFLOW,LAST UPDATE,freq,indic_cr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2009,60978,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2010,60544,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2011,64787,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2012,66572,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2013,67075,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2014,66270,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2015,66678,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2016,68432,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2017,68974,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2018,70059,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2019,70739,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2020,62543,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2021,69448,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,France,2022,72173,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2008,4734,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2009,4891,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2010,5165,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2011,5084,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2012,4741,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2013,4352,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2014,3763,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2015,3341,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2016,3108,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2017,3190,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2018,3217,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2019,3533,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2020,3531,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2021,3905,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Croatia,2022,4091,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2008,14743,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2009,15432,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2010,16328,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2011,17210,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2012,17179,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2013,17841,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2014,17890,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2015,17449,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2016,17658,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2017,17343,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2018,16303,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2019,16334,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2020,16752,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2021,18623,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Hungary,2022,19347,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2008,3484,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2009,3868,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2010,4318,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2011,4216,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2012,4287,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2013,4088,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2014,3777,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2015,3755,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2016,3718,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2017,3680,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2018,3962,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2019,4017,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2020,3810,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2021,3806,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Ireland,2022,4369,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2008,140,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2009,148,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2010,167,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2011,150,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2012,153,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2013,147,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2014,154,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2015,139,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2016,116,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2017,137,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2018,136,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2019,158,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2020,141,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2021,142,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Iceland,2022,138,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2008,59284,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2009,65598,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2010,69263,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2011,68325,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2012,67102,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2013,63848,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2014,54745,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2015,53410,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2016,55978,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2017,59038,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2018,61131,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2019,62232,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2020,54605,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2021,55349,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Italy,2022,57455,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2008,78,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2009,149,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2010,76,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2011,71,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2012,60,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2013,68,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2014,53,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2015,53,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2016,72,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2017,73,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2018,63,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2019,43,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2020,57,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2021,52,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Liechtenstein,2022,58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2008,8000,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2009,8655,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2010,9139,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2011,9920,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2012,9729,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2013,9261,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2014,8636,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2015,7355,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2016,6815,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2017,6599,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2018,6485,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2019,6138,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2020,5320,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2021,5086,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Lithuania,2022,4973,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2008,762,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2009,702,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2010,681,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2011,637,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2012,666,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2013,656,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2014,626,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2015,691,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2016,724,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2017,684,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2018,656,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2019,594,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2020,557,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2021,617,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Luxembourg,2022,705,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2008,6548,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2009,7055,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2010,6780,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2011,6561,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2012,6117,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2013,5136,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2014,4745,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2015,4409,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2016,4243,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2017,3765,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2018,3522,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2019,3414,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2020,3104,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2021,3183,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Latvia,2022,3229,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2008,1216,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2009,1499,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2010,1457,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2011,1328,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2012,1331,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2013,1064,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2014,1123,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2015,1131,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2016,1123,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2017,1119,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2018,1125,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2019,1090,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2020,810,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2021,920,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Montenegro,2022,1026,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,North Macedonia,2016,3231,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,North Macedonia,2017,3031,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2008,662,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2009,494,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2010,584,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2011,584,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2012,585,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2013,615,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2014,581,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2015,569,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Number,Malta,2016,553,
